"message_id","date","chat.id","chat.type","from.id","from.username","from.first_name","text"
"5748","30/11/2024, 6:33:07 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5750","1/12/2024, 6:27:01 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5752","1/12/2024, 6:31:15 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5754","1/12/2024, 7:31:42 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5756","2/12/2024, 6:27:01 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5758","2/12/2024, 6:31:07 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5760","3/12/2024, 6:32:17 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5762","4/12/2024, 6:27:01 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5764","4/12/2024, 6:32:13 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5766","5/12/2024, 6:27:01 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5768","5/12/2024, 6:30:56 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5770","5/12/2024, 3:43:42 pm","5638122715","private","5638122715",,"V","/start"
"5771","6/12/2024, 6:32:18 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5773","7/12/2024, 6:27:01 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5775","7/12/2024, 6:32:45 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5777","8/12/2024, 6:27:01 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5779","8/12/2024, 6:32:11 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5781","8/12/2024, 7:41:21 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5783","8/12/2024, 8:36:07 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5785","9/12/2024, 6:31:47 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5787","9/12/2024, 8:33:15 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5788","9/12/2024, 8:33:29 pm","5928914069","private","5928914069","Virochan27","Virochan","Hii"
"5790","9/12/2024, 8:33:34 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5794","10/12/2024, 6:31:55 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5795","11/12/2024, 10:56:51 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5796","11/12/2024, 10:57:16 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5799","11/12/2024, 10:58:32 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5801","12/12/2024, 9:59:14 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5805","13/12/2024, 9:53:14 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5811","13/12/2024, 9:55:35 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5813","13/12/2024, 9:55:58 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5815","13/12/2024, 9:56:04 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up"
"5817","13/12/2024, 9:56:13 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5819","14/12/2024, 8:52:14 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5821","14/12/2024, 8:53:17 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5823","14/12/2024, 8:53:25 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5825","15/12/2024, 9:01:58 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5827","15/12/2024, 9:03:21 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5829","15/12/2024, 9:03:29 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5831","15/12/2024, 9:03:37 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5833","15/12/2024, 9:03:42 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5835","15/12/2024, 9:03:48 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5837","18/12/2024, 9:31:05 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5839","18/12/2024, 9:32:35 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5843","18/12/2024, 10:57:47 pm","5884241843","private","5884241843",,"Yashwith","Time"
"5853","18/12/2024, 10:58:19 pm","5884241843","private","5884241843",,"Yashwith","Hmm"
"5855","20/12/2024, 9:28:00 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5856","20/12/2024, 9:28:49 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5859","20/12/2024, 10:02:31 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5861","21/12/2024, 9:54:24 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5863","22/12/2024, 9:06:17 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5865","22/12/2024, 9:06:53 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5867","22/12/2024, 9:07:38 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5869","23/12/2024, 10:06:38 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5871","24/12/2024, 9:50:40 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5873","24/12/2024, 9:51:19 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5875","24/12/2024, 9:51:30 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5877","25/12/2024, 9:54:29 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5879","25/12/2024, 9:55:14 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5881","26/12/2024, 9:21:52 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5883","27/12/2024, 11:26:55 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5885","27/12/2024, 11:27:34 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5887","27/12/2024, 11:27:43 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5889","27/12/2024, 11:27:50 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5891","28/12/2024, 10:30:55 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5892","28/12/2024, 10:31:28 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5896","29/12/2024, 9:58:32 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5903","29/12/2024, 10:02:17 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5905","29/12/2024, 10:02:23 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5907","29/12/2024, 10:02:28 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5909","30/12/2024, 9:54:24 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5913","30/12/2024, 9:55:44 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the"
"5915","30/12/2024, 9:55:49 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5917","30/12/2024, 9:55:54 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5919","31/12/2024, 10:41:58 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5921","1/1/2025, 10:02:07 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5924","1/1/2025, 10:02:39 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5927","1/1/2025, 10:02:59 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5929","2/1/2025, 10:29:13 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5931","2/1/2025, 10:30:52 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5933","2/1/2025, 10:30:57 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the"
"5935","2/1/2025, 10:31:01 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5937","3/1/2025, 11:00:22 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5939","3/1/2025, 11:01:16 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5941","3/1/2025, 11:01:20 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5943","4/1/2025, 9:25:06 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5945","4/1/2025, 9:33:39 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5947","5/1/2025, 10:44:51 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5949","5/1/2025, 10:46:21 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5951","5/1/2025, 10:46:25 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5953","5/1/2025, 10:46:28 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5955","6/1/2025, 9:32:03 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5957","6/1/2025, 11:50:46 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5959","7/1/2025, 11:55:36 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5961","7/1/2025, 11:56:26 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5963","7/1/2025, 11:56:33 pm","5928914069","private","5928914069","Virochan27","Virochan","Ping successful!"
"5965","7/1/2025, 11:57:58 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5970","8/1/2025, 10:44:59 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5973","8/1/2025, 10:46:48 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5975","9/1/2025, 11:47:23 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5977","9/1/2025, 11:48:51 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5979","10/1/2025, 5:49:28 pm","5928914069","private","5928914069","Virochan27","Virochan","Today's schedule"
"5981","10/1/2025, 6:04:00 pm","5928914069","private","5928914069","Virochan27","Virochan","Which is next class"
"5983","10/1/2025, 6:04:23 pm","5928914069","private","5928914069","Virochan27","Virochan","Ann assignment"
"5985","10/1/2025, 6:04:52 pm","5928914069","private","5928914069","Virochan27","Virochan","Ann assignment"
"5987","10/1/2025, 6:50:24 pm","5928914069","private","5928914069","Virochan27","Virochan","Ann"
"5989","10/1/2025, 6:52:11 pm","5928914069","private","5928914069","Virochan27","Virochan","Ann"
"5991","10/1/2025, 6:52:19 pm","5928914069","private","5928914069","Virochan27","Virochan","Class advisor"
"5995","10/1/2025, 6:52:28 pm","5928914069","private","5928914069","Virochan27","Virochan","Hello"
"5997","10/1/2025, 6:52:36 pm","5928914069","private","5928914069","Virochan27","Virochan","Second subject"
"6001","10/1/2025, 6:52:54 pm","5928914069","private","5928914069","Virochan27","Virochan","B1"
"6003","10/1/2025, 7:25:33 pm","5928914069","private","5928914069","Virochan27","Virochan","Sscd"
"6005","10/1/2025, 7:25:40 pm","5928914069","private","5928914069","Virochan27","Virochan","Iot"
"6007","10/1/2025, 7:25:49 pm","5928914069","private","5928914069","Virochan27","Virochan","When is iot period"
"6009","10/1/2025, 7:26:01 pm","5928914069","private","5928914069","Virochan27","Virochan","Who is madhusudha"
"6011","10/1/2025, 7:26:13 pm","5928914069","private","5928914069","Virochan27","Virochan","Who is class advisor"
"6015","10/1/2025, 7:30:02 pm","5928914069","private","5928914069","Virochan27","Virochan","Mahesh"
"6018","10/1/2025, 7:37:59 pm","5928914069","private","5928914069","Virochan27","Virochan","Tomorrow's timetable"
"6020","10/1/2025, 7:38:11 pm","5928914069","private","5928914069","Virochan27","Virochan","Dlt assignment"
"6022","10/1/2025, 7:41:12 pm","5928914069","private","5928914069","Virochan27","Virochan","Dlt assignment"
"6024","10/1/2025, 7:41:19 pm","5928914069","private","5928914069","Virochan27","Virochan","Dlt deadline"
"6025","10/1/2025, 7:41:38 pm","5928914069","private","5928914069","Virochan27","Virochan","Deadline"
"6027","10/1/2025, 7:43:28 pm","5928914069","private","5928914069","Virochan27","Virochan","Exam"
"6029","10/1/2025, 7:43:41 pm","5928914069","private","5928914069","Virochan27","Virochan","Deadline"
"6031","10/1/2025, 7:48:38 pm","5928914069","private","5928914069","Virochan27","Virochan","Ia exam"
"6033","10/1/2025, 7:48:43 pm","5928914069","private","5928914069","Virochan27","Virochan","Sscd"
"6035","10/1/2025, 7:48:49 pm","5928914069","private","5928914069","Virochan27","Virochan","Sscd exam"
"6037","10/1/2025, 7:53:29 pm","5928914069","private","5928914069","Virochan27","Virochan","Ia exam"
"6039","10/1/2025, 7:53:57 pm","5928914069","private","5928914069","Virochan27","Virochan","Ia exam"
"6041","10/1/2025, 7:54:11 pm","5928914069","private","5928914069","Virochan27","Virochan","Sscd exam"
"6043","10/1/2025, 7:54:20 pm","5928914069","private","5928914069","Virochan27","Virochan","Iot exam"
"6045","10/1/2025, 7:54:31 pm","5928914069","private","5928914069","Virochan27","Virochan","Next exan"
"6047","10/1/2025, 7:55:54 pm","5928914069","private","5928914069","Virochan27","Virochan","Next class"
"6049","10/1/2025, 7:56:05 pm","5928914069","private","5928914069","Virochan27","Virochan","Next exam"
"6051","10/1/2025, 7:56:29 pm","5928914069","private","5928914069","Virochan27","Virochan","Next deadline"
"6053","10/1/2025, 7:56:40 pm","5928914069","private","5928914069","Virochan27","Virochan","Ia timetable"
"6059","10/1/2025, 7:57:34 pm","5928914069","private","5928914069","Virochan27","Virochan","Previous class"
"6061","10/1/2025, 8:24:45 pm","1908418704","private","1908418704","Nithinvchincholi","NITHIN","/start"
"6065","10/1/2025, 8:25:32 pm","1908418704","private","1908418704","Nithinvchincholi","NITHIN","Creat me a time table"
"6067","10/1/2025, 8:25:36 pm","6312199722","private","6312199722","Killer_brandd","Rahul","/start"
"6075","10/1/2025, 8:26:19 pm","1908418704","private","1908418704","Nithinvchincholi","NITHIN","Yes"
"6079","10/1/2025, 8:27:13 pm","1355942301","private","1355942301","Rithhhzzzzz","_.Ritvikkkkkkkkk._","/start"
"6095","10/1/2025, 8:28:09 pm","6562925416","private","6562925416","Virochan2004","Virochan","Yes"
"6100","10/1/2025, 8:30:58 pm","5928914069","private","5928914069","Virochan27","Virochan","Hii"
"6102","10/1/2025, 8:31:04 pm","5174504450","private","5174504450","thanu282","Tanu","/start"
"6106","10/1/2025, 8:31:49 pm","5174504450","private","5174504450","thanu282","Tanu","Time table"
"6112","10/1/2025, 8:32:24 pm","5928914069","private","5928914069","Virochan27","Virochan","Time table"
"6116","10/1/2025, 8:32:42 pm","5174504450","private","5174504450","thanu282","Tanu","Yes"
"6128","10/1/2025, 8:34:49 pm","6562925416","private","6562925416","Virochan2004","Virochan","Yes"
"6133","10/1/2025, 8:36:14 pm","1232593827","private","1232593827",,"Mahesh Kumar V B","/start"
"6135","10/1/2025, 8:36:29 pm","1232593827","private","1232593827",,"Mahesh Kumar V B","Who is the class advisor"
"6137","10/1/2025, 8:36:45 pm","1232593827","private","1232593827",,"Mahesh Kumar V B","What all subjects do we have"
"6139","10/1/2025, 8:37:19 pm","5928914069","private","5928914069","Virochan27","Virochan","Who is the class advisor"
"6143","10/1/2025, 8:37:37 pm","5928914069","private","5928914069","Virochan27","Virochan","What all subjects do we have"
"6151","10/1/2025, 8:38:49 pm","5174504450","private","5174504450","thanu282","Tanu","Yes"
"6153","10/1/2025, 8:38:54 pm","5174504450","private","5174504450","thanu282","Tanu","Why"
"6161","10/1/2025, 8:39:21 pm","5174504450","private","5174504450","thanu282","Tanu","Yes"
"6181","10/1/2025, 8:42:02 pm","5174504450","private","5174504450","thanu282","Tanu","exam schedules"
"6185","10/1/2025, 8:42:09 pm","5928914069","private","5928914069","Virochan27","Virochan","No"
"6187","10/1/2025, 8:42:31 pm","5174504450","private","5174504450","thanu282","Tanu","assignment deadlines"
"6189","10/1/2025, 8:42:33 pm","5928914069","private","5928914069","Virochan27","Virochan","Exam schedules"
"6191","10/1/2025, 8:43:06 pm","5174504450","private","5174504450","thanu282","Tanu","daily schedules"
"6197","10/1/2025, 8:43:50 pm","5174504450","private","5174504450","thanu282","Tanu","Subject information"
"6199","10/1/2025, 8:44:09 pm","5174504450","private","5174504450","thanu282","Tanu","Who is Ms. Veeda"
"6201","10/1/2025, 8:44:17 pm","5928914069","private","5928914069","Virochan27","Virochan","Daily schedules"
"6203","10/1/2025, 8:44:38 pm","5174504450","private","5174504450","thanu282","Tanu","When is Deep Learning lab exam?"
"6205","10/1/2025, 8:45:12 pm","5928914069","private","5928914069","Virochan27","Virochan","When is deep learning lab exam"
"6207","10/1/2025, 8:45:42 pm","5928914069","private","5928914069","Virochan27","Virochan","Who is ms veeda"
"6209","10/1/2025, 8:48:41 pm","6418009818","private","6418009818",,"Pawan S","/start"
"6211","10/1/2025, 8:49:04 pm","907819124","private","907819124","govind0407z","Govind","/start"
"6213","10/1/2025, 8:49:20 pm","5631109741","private","5631109741",,"Shivani","/start"
"6215","10/1/2025, 8:49:27 pm","1272119762","private","1272119762","junxxd3175","Syed","/start"
"6217","10/1/2025, 8:49:47 pm","1945300136","private","1945300136","Kush_202","Khushi","/start"
"6219","10/1/2025, 8:49:50 pm","1272119762","private","1272119762","junxxd3175","Syed","Tell me about tomorrows time table"
"6221","10/1/2025, 8:49:54 pm","5631109741","private","5631109741",,"Shivani","Hlo"
"6223","10/1/2025, 8:50:08 pm","5631109741","private","5631109741",,"Shivani","Time table"
"6225","10/1/2025, 8:50:17 pm","1272119762","private","1272119762","junxxd3175","Syed","Who are the faculties?"
"6227","10/1/2025, 8:50:20 pm","6362311908","private","6362311908",,"Mamatha Yashwanth","/start"
"6231","10/1/2025, 8:50:25 pm","5631109741","private","5631109741",,"Shivani","Class schedule"
"6235","10/1/2025, 8:50:49 pm","1272119762","private","1272119762","junxxd3175","Syed","What is my name?"
"6239","10/1/2025, 8:50:57 pm","5498779895","private","5498779895","mithun866","Mithun","/start"
"6245","10/1/2025, 8:51:21 pm","5498779895","private","5498779895","mithun866","Mithun","Hi virochan"
"6247","10/1/2025, 8:51:22 pm","1945300136","private","1945300136","Kush_202","Khushi","give me Saturdays schedule for the classes"
"6250","10/1/2025, 8:51:33 pm","1272119762","private","1272119762","junxxd3175","Syed","No"
"6254","10/1/2025, 8:51:41 pm","1945300136","private","1945300136","Kush_202","Khushi","Saturdays schdule"
"6256","10/1/2025, 8:51:45 pm","5498779895","private","5498779895","mithun866","Mithun","/start"
"6258","10/1/2025, 8:51:54 pm","5498779895","private","5498779895","mithun866","Mithun","Time table"
"6264","10/1/2025, 8:52:09 pm","6562925416","private","6562925416","Virochan2004","Virochan","Give me Saturdays schedule for the classes"
"6265","10/1/2025, 8:52:12 pm","5498779895","private","5498779895","mithun866","Mithun","Veeda"
"6271","10/1/2025, 8:52:22 pm","5498779895","private","5498779895","mithun866","Mithun","Dates"
"6275","10/1/2025, 8:52:38 pm","1272119762","private","1272119762","junxxd3175","Syed","Suggest any good movies"
"6279","10/1/2025, 8:52:47 pm","1110757928","private","1110757928","AparnaRajes","Aparna","/start"
"6280","10/1/2025, 8:52:47 pm","5928914069","private","5928914069","Virochan27","Virochan","Give me Saturdays schedule for the classes"
"6282","10/1/2025, 8:52:51 pm","5497153099","private","5497153099",,"Shihas","/start"
"6284","10/1/2025, 8:52:52 pm","5694615162","private","5694615162",,"Shamsiya","/start"
"6286","10/1/2025, 8:52:53 pm","1123988349","private","1123988349","prathyushkv","Prathyush","/start"
"6287","10/1/2025, 8:52:54 pm","5928914069","private","5928914069","Virochan27","Virochan","Saturday schedule"
"6290","10/1/2025, 8:53:12 pm","1110757928","private","1110757928","AparnaRajes","Aparna","Exam timetable"
"6292","10/1/2025, 8:53:19 pm","1392871330","private","1392871330","iiTzNOVA","Scout","/start"
"6294","10/1/2025, 8:53:21 pm","1123988349","private","1123988349","prathyushkv","Prathyush","monday is mass bunk"
"6296","10/1/2025, 8:53:31 pm","5828279111","private","5828279111",,"Abheeksha","/start"
"6298","10/1/2025, 8:53:42 pm","1123988349","private","1123988349","prathyushkv","Prathyush","tommorows timetable"
"6300","10/1/2025, 8:53:44 pm","1110757928","private","1110757928","AparnaRajes","Aparna","When will be our iv"
"6302","10/1/2025, 8:53:45 pm","1572242262","private","1572242262",,"MR","/start"
"6304","10/1/2025, 8:53:48 pm","1945300136","private","1945300136","Kush_202","Khushi","Can u check any lab for tommrrow"
"6307","10/1/2025, 8:53:51 pm","5828279111","private","5828279111",,"Abheeksha","Tomorrow s time' table"
"6310","10/1/2025, 8:54:23 pm","5928914069","private","5928914069","Virochan27","Virochan","Monday is mass bunk"
"6312","10/1/2025, 8:54:31 pm","1945300136","private","1945300136","Kush_202","Khushi","Who are the faculties will conduct the classes of tommrrow"
"6314","10/1/2025, 8:54:55 pm","1945300136","private","1945300136","Kush_202","Khushi","Faculty imformation"
"6316","10/1/2025, 8:55:11 pm","5928914069","private","5928914069","Virochan27","Virochan","Can you check any lab for tomnlmrrow"
"6320","10/1/2025, 8:55:52 pm","5928914069","private","5928914069","Virochan27","Virochan","Who are the faculties will conduct the classes of tomorrow"
"6332","10/1/2025, 8:59:01 pm","1945300136","private","1945300136","Kush_202","Khushi","DLT"
"6334","10/1/2025, 8:59:35 pm","1945300136","private","1945300136","Kush_202","Khushi","ITE"
"6340","10/1/2025, 9:00:17 pm","5498779895","private","5498779895","mithun866","Mithun","Deep"
"6341","10/1/2025, 9:00:17 pm","1945300136","private","1945300136","Kush_202","Khushi","I want to discuss about mass bunk on monday as well as Wednesday"
"6350","10/1/2025, 9:01:03 pm","5498779895","private","5498779895","mithun866","Mithun","Yes"
"6360","10/1/2025, 9:04:16 pm","1990100874","private","1990100874",,"Ibra","/start"
"6362","10/1/2025, 9:05:27 pm","5928914069","private","5928914069","Virochan27","Virochan","Tomorrow s time' table"
"6364","10/1/2025, 9:05:40 pm","1330925325","private","1330925325","Yeshuuu33","Yeshuu","/start"
"6366","10/1/2025, 9:06:37 pm","6444865202","private","6444865202",,"Shetty","/start"
"6368","10/1/2025, 9:06:45 pm","6444865202","private","6444865202",,"Shetty","Hi"
"6370","10/1/2025, 9:07:18 pm","1139931115","private","1139931115","Crazzy_madhu","Madhusudha","/start"
"6372","10/1/2025, 9:07:27 pm","1139931115","private","1139931115","Crazzy_madhu","Madhusudha","Hi"
"6374","10/1/2025, 9:07:34 pm","6444865202","private","6444865202",,"Shetty","I need time table"
"6376","10/1/2025, 9:07:37 pm","1139931115","private","1139931115","Crazzy_madhu","Madhusudha","Time table"
"6378","10/1/2025, 9:07:51 pm","1139931115","private","1139931115","Crazzy_madhu","Madhusudha","SS &cd"
"6384","10/1/2025, 9:08:42 pm","5928914069","private","5928914069","Virochan27","Virochan","Time table"
"6386","10/1/2025, 9:08:47 pm","1445872245","private","1445872245",,"Chaithanya","/start"
"6388","10/1/2025, 9:08:53 pm","5928914069","private","5928914069","Virochan27","Virochan","Ss &cd"
"6390","10/1/2025, 9:08:59 pm","1445872245","private","1445872245",,"Chaithanya","Road map to master java"
"6396","10/1/2025, 9:10:13 pm","5928914069","private","5928914069","Virochan27","Virochan","Sscd"
"6398","10/1/2025, 9:10:26 pm","1387818498","private","1387818498","am_xth","Amith","/start"
"6400","10/1/2025, 9:10:30 pm","5928914069","private","5928914069","Virochan27","Virochan","Time table"
"6402","10/1/2025, 9:10:44 pm","1387818498","private","1387818498","am_xth","Amith","Faculty info"
"6404","10/1/2025, 9:10:48 pm","5928914069","private","5928914069","Virochan27","Virochan","Ss cd"
"6406","10/1/2025, 9:10:56 pm","5928914069","private","5928914069","Virochan27","Virochan","Timetabel"
"6408","10/1/2025, 9:11:02 pm","5928914069","private","5928914069","Virochan27","Virochan","Hii"
"6412","10/1/2025, 9:11:18 pm","5928914069","private","5928914069","Virochan27","Virochan","Road map to master java"
"6414","10/1/2025, 9:11:43 pm","5928914069","private","5928914069","Virochan27","Virochan","Faculty info"
"6416","10/1/2025, 9:16:58 pm","5928914069","private","5928914069","Virochan27","Virochan","Ite"
"6418","10/1/2025, 9:17:08 pm","5928914069","private","5928914069","Virochan27","Virochan","Dwdm"
"6420","10/1/2025, 9:18:09 pm","5928914069","private","5928914069","Virochan27","Virochan","I need time table"
"6422","10/1/2025, 9:19:29 pm","1801781798","private","1801781798",,"🐣","/start"
"6424","10/1/2025, 9:20:13 pm","842329759","private","842329759","Vd_saldanha","Veeda","/start"
"6426","10/1/2025, 9:20:46 pm","6256104407","private","6256104407","venupasala2004","Venu","/start"
"6428","10/1/2025, 9:21:03 pm","6256104407","private","6256104407","venupasala2004","Venu","Hi"
"6430","10/1/2025, 9:21:17 pm","6256104407","private","6256104407","venupasala2004","Venu","👎"
"6436","10/1/2025, 9:21:45 pm","6562925416","private","6562925416","Virochan2004","Virochan","Hi"
"6437","10/1/2025, 9:21:46 pm","6256104407","private","6256104407","venupasala2004","Venu","Had a break"
"6440","10/1/2025, 9:22:19 pm","6562925416","private","6562925416","Virochan2004","Virochan","👎"
"6442","10/1/2025, 9:22:45 pm","6562925416","private","6562925416","Virochan2004","Virochan","Had a break"
"6444","10/1/2025, 9:27:02 pm","5928914069","private","5928914069","Virochan27","Virochan","Who is madhusudha"
"6446","10/1/2025, 9:27:54 pm","5928914069","private","5928914069","Virochan27","Virochan","Madhusudha"
"6448","10/1/2025, 9:28:04 pm","5928914069","private","5928914069","Virochan27","Virochan","Dhananjay"
"6454","10/1/2025, 9:28:40 pm","5928914069","private","5928914069","Virochan27","Virochan","Suggest any good movie"
"6456","10/1/2025, 9:28:43 pm","1470215319","private","1470215319",,"J","/start"
"6458","10/1/2025, 9:29:45 pm","1470215319","private","1470215319",,"J","When is ia exam"
"6460","10/1/2025, 9:30:08 pm","5928914069","private","5928914069","Virochan27","Virochan","Who is the class advisor"
"6462","10/1/2025, 9:30:20 pm","5928914069","private","5928914069","Virochan27","Virochan","What all subjects do we have"
"6464","10/1/2025, 9:30:43 pm","5928914069","private","5928914069","Virochan27","Virochan","Time table"
"6466","10/1/2025, 9:30:52 pm","5928914069","private","5928914069","Virochan27","Virochan","Hii"
"6470","10/1/2025, 9:31:18 pm","5928914069","private","5928914069","Virochan27","Virochan","When is ia exam"
"6472","10/1/2025, 9:34:27 pm","5928914069","private","5928914069","Virochan27","Virochan","Tell me about tomorrows time table"
"6474","10/1/2025, 9:34:40 pm","5928914069","private","5928914069","Virochan27","Virochan","Who are the faculties"
"6476","10/1/2025, 9:34:49 pm","1470215319","private","1470215319",,"J","Syllabus of ia"
"6478","10/1/2025, 9:34:56 pm","5928914069","private","5928914069","Virochan27","Virochan","What is my name"
"6480","10/1/2025, 9:35:18 pm","1470215319","private","1470215319",,"J","What are the syllabus for ia"
"6481","10/1/2025, 9:35:26 pm","5928914069","private","5928914069","Virochan27","Virochan","Syllabus of ia"
"6483","10/1/2025, 9:45:20 pm","1230307004","private","1230307004",,"Soundarya","/start"
"6491","10/1/2025, 9:53:27 pm","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"6501","10/1/2025, 9:54:05 pm","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"6510","10/1/2025, 9:54:47 pm","6562925416","private","6562925416","Virochan2004","Virochan","Yes"
